Date,Time,TempOut,HiTemp,LowTemp,OutHum,DewPt.,WindSpeed,WindDir,WindRun,HiSpeed,HiDir,WindChill,HeatIndex,THWIndex,THSWIndex,Bar  ,Rain,RainRate,SolarRad.,SolarEnergy,Hi SolarRad. ,UV Index,UV Dose,Hi UV ,HeatD-D ,CoolD-D ,In Temp,InHum,In Dew,In Heat,In EMC,In AirDensity,ET ,WindSamp,WindTx ,ISS Recept,Arc.Int.
20/12/15,3:00 AM,27.7,27.8,27.4,74,22.6,12.9,N,12.87,37,WNW,27.5,30.4,30.3,---,744.2,0,0,0,0,0,---,---,---,0,0.389,22.3,45,9.8,21.6,8.45,1.1564,0.08,1024,1,74.9,60
20/12/15,4:00 AM,27.9,28,27.7,73,22.6,11.3,N,11.27,38.6,NNW,27.9,30.8,30.8,---,744,0,0,0,0,0,---,---,---,0,0.398,22.2,45,9.7,21.4,8.45,1.1563,0.08,1025,1,74.9,60
20/12/15,5:00 AM,27.8,28,27.8,72,22.3,11.3,NNW,11.27,37,WNW,27.8,30.6,30.6,---,744,0,0,0,0,0,---,---,---,0,0.396,22.3,45,9.8,21.6,8.45,1.156,0.08,1053,1,77,60
20/12/15,6:00 AM,27.8,28.1,27.8,72,22.3,12.9,NNW,12.87,38.6,NNE,27.7,30.6,30.4,---,744.4,0,0,0,0,0,---,---,---,0,0.396,22.3,46,10.1,21.6,8.61,1.1563,0.08,1030,1,75.3,60
20/12/15,7:00 AM,27.9,27.9,27.7,73,22.6,16.1,NNW,16.09,45.1,NNW,27.1,30.8,30.1,---,744.5,0,0,30,2.58,91,---,---,---,0,0.398,22.4,47,10.5,21.8,8.75,1.1557,0.1,1079,1,78.9,60
20/12/15,8:00 AM,29.1,29.1,27.8,68,22.6,14.5,N,14.48,40.2,NW,28.7,32.8,32.4,---,745.6,0,0,241,20.73,369,---,---,---,0,0.449,22.6,47,10.7,22.1,8.75,1.1566,0.23,1046,1,76.5,60
20/12/15,9:00 AM,28.6,29.2,28.4,70,22.5,16.1,NNW,16.09,46.7,N,27.9,31.9,31.2,---,746.2,0,0,230,19.78,468,---,---,---,0,0.426,22.7,46,10.5,22.2,8.59,1.157,0.23,1050,1,76.8,60
20/12/15,10:00 AM,31,31.1,28.6,64,23.4,14.5,NNW,14.48,40.2,N,30.8,35.7,35.5,---,745.8,0,0,688,59.18,766,---,---,---,0,0.528,22.9,45,10.4,22.5,8.45,1.1556,0.53,1088,1,79.5,60
20/12/15,11:00 AM,31.3,31.3,30.2,63,23.4,16.1,NNW,16.09,41.8,NW,31.1,36,35.8,---,745.8,0,0,698,60.04,902,---,---,---,0,0.539,23.2,44,10.3,22.8,8.27,1.1546,0.53,1098,1,80.3,60
20/12/15,12:00 PM,31.1,31.4,30.8,62,23,14.5,NNW,14.48,43.5,NNW,30.9,35.4,35.2,---,745.4,0,0,833,71.65,898,---,---,---,0,0.532,23.4,43,10.1,23.1,8.08,1.1533,0.61,1077,1,78.7,60
20/12/15,1:00 PM,31.6,31.6,30.6,60,22.8,14.5,N,14.48,51.5,N,31.5,36,35.9,---,744.8,0,0,699,60.12,909,---,---,---,0,0.551,23.7,43,10.4,23.4,8.06,1.1511,0.56,1101,1,80.5,60
20/12/15,2:00 PM,29.7,31.7,29.6,69,23.4,11.3,N,11.27,32.2,N,29.7,34.2,34.2,---,744.2,0,0,406,34.92,958,---,---,---,0,0.472,23.6,40,9.2,23.1,7.66,1.152,0.36,1136,1,83,60
20/12/15,3:00 PM,30.6,30.9,29.7,63,22.8,14.5,NNW,14.48,38.6,NNW,30.4,34.9,34.7,---,744.2,0,0,534,45.93,724,---,---,---,0,0.512,23.7,41,9.6,23.2,7.77,1.1511,0.43,1128,1,82.5,60
20/12/15,4:00 PM,29.8,31.1,29.7,66,22.7,11.3,N,11.27,30.6,WNW,29.8,33.8,33.8,---,744.3,0,0,311,26.75,476,---,---,---,0,0.477,23.7,40,9.3,23.2,7.66,1.1516,0.28,1149,1,84,60
20/12/15,5:00 PM,28.6,29.8,28.6,68,22.1,11.3,N,11.27,32.2,ENE,28.6,31.6,31.6,---,744.4,0,0,56,4.82,188,---,---,---,0,0.426,23.4,38,8.3,22.8,7.39,1.1538,0.1,1109,1,81.1,60
20/12/15,6:00 PM,27.6,28.6,27.6,72,22.1,11.3,N,11.27,33.8,N,27.6,30,30,---,744.8,0,0,4,0.34,18,---,---,---,0,0.384,23.1,41,9.1,22.6,7.81,1.1546,0.05,1091,1,79.8,60
20/12/15,7:00 PM,27.6,27.6,27.3,73,22.3,9.7,NNW,9.66,35.4,NNE,27.6,30.1,30.1,---,745.4,0,0,0,0,0,---,---,---,0,0.384,22.8,41,8.8,22.1,7.83,1.1572,0.05,1091,1,79.8,60
20/12/15,8:00 PM,27.6,27.6,27.3,74,22.5,9.7,NNW,9.66,25.7,NW,27.6,30.2,30.2,---,745.8,0,0,0,0,0,---,---,---,0,0.384,22.6,42,9,21.8,8,1.1585,0.05,1059,1,77.4,60
20/12/15,9:00 PM,27.7,27.7,27.4,74,22.6,9.7,NNW,9.66,27.4,NW,27.7,30.4,30.4,---,746.1,0,0,0,0,0,---,---,---,0,0.389,22.6,43,9.3,21.8,8.15,1.1586,0.05,1068,1,78.1,60
20/12/15,10:00 PM,27.6,27.7,27.4,74,22.6,11.3,N,11.27,32.2,W,27.6,30.3,30.3,---,745.9,0,0,0,0,0,---,---,---,0,0.387,22.4,44,9.6,21.7,8.3,1.1585,0.05,1034,1,75.6,60
20/12/15,11:00 PM,27.6,27.7,27.6,74,22.5,11.3,NNW,11.27,30.6,WNW,27.6,30.2,30.2,---,745.5,0,0,0,0,0,---,---,---,0,0.384,22.4,44,9.6,21.7,8.3,1.1579,0.08,1042,1,76.2,60
21/12/15,12:00 AM,27.4,27.6,27.4,74,22.4,12.9,N,12.87,41.8,NW,27.2,30,29.8,---,745.2,0,0,0,0,0,---,---,---,0,0.38,22.3,44,9.5,21.6,8.31,1.158,0.08,1060,1,77.5,60
21/12/15,1:00 AM,27.3,27.4,27.3,73,22.1,11.3,NNW,11.27,32.2,WNW,27.3,29.7,29.7,---,744.4,0,0,0,0,0,---,---,---,0,0.375,22.3,45,9.8,21.6,8.45,1.1567,0.05,1039,1,76,60
21/12/15,2:00 AM,27.4,27.6,27.3,72,21.9,12.9,N,12.87,30.6,NW,27.2,29.8,29.6,---,743.8,0,0,0,0,0,---,---,---,0,0.38,22.3,45,9.8,21.6,8.45,1.1557,0.08,1057,1,77.3,60
21/12/15,3:00 AM,27.1,27.4,26.9,72,21.6,9.7,NNW,9.66,30.6,NW,27.1,29.1,29.1,---,743.1,0,0,0,0,0,---,---,---,0,0.363,22.2,45,9.7,21.3,8.45,1.1551,0.05,1064,1,77.8,60
21/12/15,4:00 AM,27.1,27.2,26.9,71,21.3,12.9,NNW,12.87,35.4,NNW,26.8,28.9,28.7,---,743.4,0,0,0,0,0,---,---,---,0,0.363,22.1,45,9.6,21.3,8.45,1.1559,0.08,1016,1,74.3,60
21/12/15,5:00 AM,27.3,27.4,26.9,68,20.9,12.9,NNW,12.87,38.6,N,27.1,29,28.8,---,743.5,0,0,0,0,0,---,---,---,0,0.373,22,44,9.2,21.1,8.32,1.1569,0.08,1038,1,75.9,60
21/12/15,6:00 AM,26.8,27.4,26.7,67,20.1,11.3,NNW,11.27,29,N,26.8,28.1,28.1,---,744.2,0,0,0,0,0,---,---,---,0,0.352,22.1,44,9.2,21.1,8.32,1.1577,0.08,1017,1,74.3,60
21/12/15,7:00 AM,27.8,27.8,26.8,66,20.9,11.3,NNW,11.27,32.2,W,27.8,29.8,29.8,---,744.8,0,0,35,3.01,123,---,---,---,0,0.396,21.9,44,9.1,20.9,8.32,1.1594,0.1,1000,1,73.1,60
21/12/15,8:00 AM,29.1,29.1,27.8,64,21.6,12.9,N,12.87,35.4,NNW,28.9,31.9,31.8,---,745.6,0,0,165,14.19,329,---,---,---,0,0.447,22,44,9.2,21.1,8.32,1.1601,0.18,1008,1,73.7,60
21/12/15,9:00 AM,29.9,29.9,29.1,62,21.8,12.9,NNW,12.87,35.4,NW,29.8,33.2,33.1,---,745.5,0,0,463,39.82,577,---,---,---,0,0.481,22.4,44,9.5,21.7,8.3,1.1582,0.38,1072,1,78.4,60
21/12/15,10:00 AM,30.5,30.5,29.8,60,21.9,14.5,N,14.48,33.8,WNW,30.3,34.1,33.9,---,745.2,0,0,634,54.53,721,---,---,---,0,0.507,22.8,43,9.6,22.3,8.13,1.1558,0.51,1061,1,77.6,60
21/12/15,11:00 AM,31.3,31.4,30.5,59,22.3,14.5,NNW,14.48,38.6,NNW,31.2,35.2,35.1,---,744.8,0,0,765,65.8,800,---,---,---,0,0.539,23.1,42,9.5,22.6,7.98,1.1543,0.61,1062,1,77.6,60
21/12/15,12:00 PM,31.9,31.9,31.3,58,22.6,12.9,NNW,12.87,35.4,N,31.9,36.5,36.5,---,744.1,0,0,820,70.53,838,---,---,---,0,0.567,23.4,42,9.7,22.9,7.97,1.1519,0.66,1118,1,81.7,60
21/12/15,1:00 PM,31.9,32.1,31.8,59,22.9,14.5,N,14.48,40.2,N,31.9,36.7,36.7,---,743.5,0,0,734,63.13,840,---,---,---,0,0.567,23.7,42,10,23.3,7.96,1.1494,0.61,1077,1,78.7,60
21/12/15,2:00 PM,31.8,32.4,31.8,57,22.3,12.9,N,12.87,33.8,NW,31.8,36,36,---,743.1,0,0,711,61.15,765,---,---,---,0,0.563,24.1,42,10.4,23.8,7.94,1.1469,0.58,1059,1,77.4,60
21/12/15,3:00 PM,31.4,31.9,31.3,58,22.1,12.9,NNW,12.87,40.2,NW,31.4,35.2,35.2,---,743,0,0,557,47.91,647,---,---,---,0,0.544,24.1,40,9.6,23.6,7.64,1.1477,0.48,1110,1,81.1,60
21/12/15,4:00 PM,30.4,31.4,30.4,59,21.5,11.3,N,11.27,29,N,30.4,33.7,33.7,---,742.8,0,0,316,27.18,464,---,---,---,0,0.502,23.9,39,9.1,23.4,7.55,1.1485,0.3,1062,1,77.6,60
21/12/15,5:00 PM,29.6,30.4,29.6,60,21,9.7,N,9.66,29,W,29.6,32.2,32.2,---,742.8,0,0,52,4.47,179,---,---,---,0,0.47,23.6,37,8.1,23,7.26,1.1505,0.1,1019,1,74.5,60
21/12/15,6:00 PM,28.6,29.6,28.6,65,21.3,9.7,N,9.66,30.6,NW,28.6,31,31,---,743.2,0,0,4,0.34,18,---,---,---,0,0.426,23.3,39,8.5,22.7,7.57,1.152,0.08,989,1,72.3,60
21/12/15,7:00 PM,28.6,28.9,28.4,65,21.3,11.3,N,11.27,30.6,N,28.6,31,31,---,743.9,0,0,0,0,0,---,---,---,0,0.426,23,40,8.7,22.4,7.68,1.1541,0.08,1029,1,75.2,60
21/12/15,8:00 PM,27.8,28.6,27.8,70,21.9,11.3,NNW,11.27,29,W,27.8,30.3,30.3,---,744.4,0,0,0,0,0,---,---,---,0,0.396,22.8,41,8.9,22.2,7.83,1.1553,0.08,1047,1,76.5,60
21/12/15,9:00 PM,28.3,28.4,27.9,66,21.4,12.9,N,12.87,30.6,NW,28.2,30.7,30.5,---,744.8,0,0,0,0,0,---,---,---,0,0.417,22.8,41,8.8,22.1,7.83,1.1562,0.08,1024,1,74.9,60
21/12/15,10:00 PM,28.2,28.3,27.9,68,21.7,12.9,NNW,12.87,37,N,28,30.7,30.5,---,744.7,0,0,0,0,0,---,---,---,0,0.41,22.7,42,9.1,22.1,7.99,1.1559,0.08,1020,1,74.6,60
21/12/15,11:00 PM,27.6,28.2,27.6,69,21.4,11.3,NNW,11.27,40.2,WNW,27.6,29.6,29.6,---,744.3,0,0,0,0,0,---,---,---,0,0.384,22.5,42,8.9,21.7,8,1.1565,0.08,1067,1,78,60
22/12/15,12:00 AM,27.4,27.6,27.3,70,21.4,12.9,NNW,12.87,30.6,NNW,27.2,29.4,29.2,---,744,0,0,0,0,0,---,---,---,0,0.377,22.5,43,9.3,21.8,8.15,1.1556,0.08,1010,1,73.8,60
22/12/15,1:00 AM,27.6,27.7,27.2,68,21.1,11.3,NNW,11.27,29,N,27.6,29.5,29.5,---,743.6,0,0,0,0,0,---,---,---,0,0.384,22.3,42,8.8,21.4,8.01,1.156,0.08,1018,1,74.4,60
22/12/15,2:00 AM,27.3,27.6,27.2,71,21.6,12.9,NNW,12.87,33.8,NNW,27.1,29.3,29.1,---,743.2,0,0,0,0,0,---,---,---,0,0.373,22.3,44,9.5,21.6,8.31,1.1549,0.08,984,1,71.9,60
22/12/15,3:00 AM,27.2,27.3,26.9,69,21,12.9,NNW,12.87,35.4,N,26.9,28.9,28.7,---,742.8,0,0,0,0,0,---,---,---,0,0.368,22.3,43,9.1,21.4,8.17,1.1548,0.08,1002,1,73.2,60
22/12/15,4:00 AM,27.3,27.4,27.1,66,20.4,8,NNW,8.05,24.1,NW,27.3,28.9,28.9,---,743.1,0,0,0,0,0,---,---,---,0,0.375,22.1,43,8.9,21.1,8.18,1.1563,0.08,1009,1,73.8,60
22/12/15,5:00 AM,27.2,27.8,26.8,67,20.5,8,NNW,8.05,29,NNW,27.2,28.7,28.7,---,743.5,0,0,0,0,0,---,---,---,0,0.368,21.9,43,8.7,20.8,8.19,1.1577,0.08,1021,1,74.6,60
22/12/15,6:00 AM,27.3,27.4,27.1,66,20.4,11.3,NNW,11.27,30.6,NNW,27.3,28.9,28.9,---,743.7,0,0,0,0,0,---,---,---,0,0.375,21.9,44,9.1,21,8.32,1.1575,0.08,1026,1,75,60
22/12/15,7:00 AM,28.1,28.1,27.2,66,21.1,9.7,NNW,9.66,37,W,28.1,30.2,30.2,---,744.2,0,0,33,2.84,114,---,---,---,0,0.405,21.9,43,8.8,20.9,8.19,1.1585,0.08,1012,1,74,60
22/12/15,8:00 AM,29.1,29.1,27.7,64,21.6,11.3,NNW,11.27,38.6,N,29.1,31.9,31.9,---,744.6,0,0,197,16.94,343,---,---,---,0,0.447,22.1,43,8.9,21.1,8.18,1.1587,0.2,1057,1,77.3,60
22/12/15,9:00 AM,30.2,30.2,29.1,62,22.1,12.9,NNW,12.87,32.2,N,30.1,33.8,33.7,---,744.6,0,0,473,40.68,555,---,---,---,0,0.493,22.4,43,9.2,21.6,8.16,1.157,0.36,1061,1,77.6,60
22/12/15,10:00 AM,31.3,31.3,30.1,56,21.5,12.9,N,12.87,32.2,WNW,31.3,34.7,34.6,---,744.1,0,0,641,55.13,708,---,---,---,0,0.542,22.8,42,9.2,22.2,7.99,1.1545,0.53,1074,1,78.5,60
22/12/15,11:00 AM,31.8,31.8,31.2,57,22.2,12.9,NNW,12.87,35.4,NW,31.8,35.9,35.9,---,743.7,0,0,766,65.88,809,---,---,---,0,0.56,23.1,41,9.1,22.5,7.81,1.1532,0.61,1081,1,79,60
22/12/15,12:00 PM,32.3,32.3,31.6,57,22.7,12.9,N,12.87,33.8,NW,32.3,37.1,37.1,---,743,0,0,823,70.79,835,---,---,---,0,0.583,23.4,42,9.8,23.1,7.97,1.1499,0.66,1062,1,77.6,60
22/12/15,1:00 PM,32.5,32.8,32.3,57,22.9,12.9,NNW,12.87,30.6,NNW,32.5,37.6,37.6,---,742.3,0,0,738,63.48,826,---,---,---,0,0.59,23.9,42,10.2,23.6,7.95,1.1465,0.61,1064,1,77.8,60
22/12/15,2:00 PM,32.6,32.6,32.3,54,22.1,11.3,NNW,11.27,35.4,N,32.6,36.9,36.9,---,742,0,0,724,62.27,833,---,---,---,0,0.595,24.2,41,10.1,23.8,7.75,1.1449,0.58,1031,1,75.4,60
22/12/15,3:00 PM,32.3,32.8,32.2,57,22.7,9.7,NNW,9.66,24.1,WNW,32.3,37,37,---,741.8,0,0,567,48.77,654,---,---,---,0,0.581,24.2,39,9.3,23.7,7.54,1.1456,0.48,1101,1,80.5,60
22/12/15,4:00 PM,31.2,32.3,31.2,61,22.8,9.7,NNW,9.66,25.7,NW,31.2,35.3,35.3,---,741.7,0,0,306,26.32,468,---,---,---,0,0.535,24.2,40,9.8,23.7,7.64,1.1449,0.28,1097,1,80.2,60
22/12/15,5:00 PM,29.4,31.2,29.4,67,22.7,8,NNW,8.05,25.7,N,29.4,33.2,33.2,---,742.1,0,0,54,4.64,185,---,---,---,0,0.463,23.8,38,8.6,23.2,7.36,1.1483,0.1,1106,1,80.8,60
22/12/15,6:00 PM,28.6,29.4,28.6,70,22.5,6.4,N,6.44,24.1,N,28.6,31.9,31.9,---,742.7,0,0,5,0.43,21,---,---,---,0,0.426,23.3,37,7.8,22.7,7.27,1.1517,0.05,1107,1,80.9,60
22/12/15,7:00 PM,27.9,28.6,27.9,71,22.2,6.4,NNW,6.44,22.5,N,27.9,30.7,30.7,---,743.5,0,0,0,0,0,---,---,---,0,0.4,23,38,7.9,22.3,7.41,1.1541,0.05,1101,1,80.5,60
22/12/15,8:00 PM,26.6,27.9,26.6,76,22,1.6,N,1.61,8,NNE,26.6,28.7,28.7,---,744.1,0,0,0,0,0,---,---,---,0,0.345,22.7,39,8,21.8,7.59,1.1563,0.03,1118,1,81.7,60
22/12/15,9:00 PM,25.7,26.6,25.7,79,21.8,0,N,0,4.8,N,25.7,27.6,27.6,---,744.6,0,0,0,0,0,---,---,---,0,0.308,22.4,40,8.2,21.5,7.7,1.1578,0.03,1134,1,82.9,60
22/12/15,10:00 PM,24.8,26,24.8,84,21.9,0,N,0,9.7,N,24.8,26.6,26.6,---,744.6,0,0,0,0,0,---,---,---,0,0.269,22.3,42,8.8,21.4,8.01,1.1577,0.03,1148,1,83.9,60
22/12/15,11:00 PM,24.3,24.8,23.9,87,22,0,ENE,0,4.8,NW,24.3,26.1,26.1,---,744.3,0,0,0,0,0,---,---,---,0,0.248,22.1,42,8.6,21.1,8.01,1.1582,0.03,1135,1,83,60
23/12/15,12:00 AM,23.8,24.5,23.8,88,21.7,0,NE,0,4.8,ENE,23.8,25.6,25.6,---,744.3,0,0,0,0,0,---,---,---,0,0.229,22,43,8.8,21,8.19,1.1585,0.03,1153,1,84.3,60
23/12/15,1:00 AM,23,24.1,23,91,21.5,0,---,0,0,---,23,24.4,24.4,---,744,0,0,0,0,0,---,---,---,0,0.194,21.8,43,8.7,20.8,8.2,1.1588,0,1180,1,86.3,60
23/12/15,2:00 AM,22.6,23,22.6,92,21.2,0,---,0,0,---,22.6,24.1,24.1,---,743.6,0,0,0,0,0,---,---,---,0,0.178,21.7,43,8.6,20.6,8.21,1.1586,0,1217,1,89,60
23/12/15,3:00 AM,22.2,22.6,22.2,93,21,0,---,0,0,---,22.2,23.7,23.7,---,743.2,0,0,0,0,0,---,---,---,0,0.162,21.8,43,8.6,20.7,8.2,1.1578,0,1220,1,89.2,60
23/12/15,4:00 AM,21.8,22.2,21.8,95,20.9,0,---,0,0,---,21.8,23.3,23.3,---,743.4,0,0,0,0,0,---,---,---,0,0.144,21.9,43,8.8,20.9,8.19,1.1573,0,1198,1,87.6,60
23/12/15,5:00 AM,21.4,21.8,21.4,95,20.6,0,---,0,0,---,21.4,22.9,22.9,---,743.8,0,0,0,0,0,---,---,---,0,0.13,21.8,42,8.3,20.6,8.03,1.159,0,1183,1,86.5,60
23/12/15,6:00 AM,21.2,21.4,21.2,96,20.6,0,---,0,0,---,21.2,22.7,22.7,---,744,0,0,0,0,0,---,---,---,0,0.12,21.7,43,8.5,20.5,8.21,1.1595,0,1104,1,80.7,60
23/12/15,7:00 AM,22.3,22.3,21.2,95,21.5,0,N,0,1.6,N,22.3,23.9,23.9,---,744.7,0,0,19,1.63,33,---,---,---,0,0.167,21.7,43,8.5,20.5,8.21,1.1606,0,1038,1,75.9,60
23/12/15,8:00 AM,25.7,25.7,22.3,86,23.2,0,NNW,0,3.2,N,25.7,28.2,28.2,---,745,0,0,169,14.54,387,---,---,---,0,0.308,21.7,43,8.5,20.5,8.21,1.1612,0.1,1023,1,74.8,60
23/12/15,9:00 AM,29.6,29.6,25.8,71,23.7,0,W,0,6.4,WNW,29.6,34.3,34.3,---,745.3,0,0,460,39.57,580,---,---,---,0,0.468,21.7,43,8.5,20.5,8.21,1.1616,0.3,990,1,72.4,60
23/12/15,10:00 AM,31.2,31.7,29.6,65,23.9,3.2,SE,3.22,20.9,NNW,31.2,36.3,36.3,---,744.9,0,0,548,47.13,831,---,---,---,0,0.537,22.1,43,8.9,21.2,8.18,1.1589,0.38,983,1,71.9,60
23/12/15,11:00 AM,32.3,32.4,31.3,61,23.8,8,N,8.05,20.9,NW,32.3,38.3,38.3,---,744.3,0,0,700,60.21,889,---,---,---,0,0.583,22.7,43,9.4,22,8.14,1.1553,0.51,1106,1,80.8,60
23/12/15,12:00 PM,32.3,33.1,32.2,62,24.1,8,N,8.05,22.5,NNW,32.3,38.5,38.5,---,743.9,0,0,820,70.53,1187,---,---,---,0,0.581,23.1,42,9.4,22.5,7.98,1.1532,0.61,1106,1,80.8,60
23/12/15,1:00 PM,31.9,32.9,31.9,61,23.5,8,N,8.05,27.4,WNW,31.9,37.3,37.3,---,742.9,0,0,665,57.2,1086,---,---,---,0,0.567,23.6,42,9.9,23.2,7.96,1.1492,0.51,1127,1,82.4,60
23/12/15,2:00 PM,32.2,32.9,31.8,61,23.7,6.4,NNW,6.44,16.1,NNW,32.2,38,38,---,742.3,0,0,659,56.68,849,---,---,---,0,0.579,23.7,41,9.6,23.2,7.77,1.148,0.48,1086,1,79.4,60
23/12/15,3:00 PM,32.4,32.6,31.7,60,23.6,6.4,N,6.44,20.9,WSW,32.4,38.1,38.1,---,741.9,0,0,509,43.78,772,---,---,---,0,0.586,23.7,40,9.3,23.3,7.66,1.1475,0.38,1137,1,83.1,60
23/12/15,4:00 PM,31.4,32.4,31.4,63,23.5,4.8,NNW,4.83,19.3,NW,31.4,36.4,36.4,---,741.9,0,0,311,26.75,459,---,---,---,0,0.546,23.6,39,8.8,23.1,7.56,1.1483,0.25,1174,1,85.8,60
23/12/15,5:00 PM,29.6,31.4,29.6,68,23.1,6.4,NNW,6.44,16.1,NE,29.6,33.8,33.8,---,742.2,0,0,53,4.56,171,---,---,---,0,0.47,23.4,38,8.3,22.8,7.39,1.1502,0.08,1108,1,81,60
23/12/15,6:00 PM,28.4,29.7,28.4,70,22.4,6.4,NNW,6.44,27.4,WNW,28.4,31.6,31.6,---,742.7,0,0,5,0.43,21,---,---,---,0,0.421,23,38,7.9,22.3,7.41,1.1529,0.05,1082,1,79.1,60
23/12/15,7:00 PM,28.2,28.4,28.2,71,22.5,4.8,NNW,4.83,19.3,W,28.2,31.3,31.3,---,743.4,0,0,0,0,0,---,---,---,0,0.412,22.8,39,8.1,22,7.59,1.1547,0.05,1076,1,78.7,60
23/12/15,8:00 PM,28.5,28.6,28.2,70,22.5,6.4,NNW,6.44,19.3,NNE,28.5,31.8,31.8,---,743.9,0,0,0,0,0,---,---,---,0,0.424,22.5,40,8.2,21.6,7.7,1.1564,0.05,1137,1,83.1,60
23/12/15,9:00 PM,28.2,29,28.2,71,22.5,4.8,NNW,4.83,16.1,N,28.2,31.3,31.3,---,744.6,0,0,0,0,0,---,---,---,0,0.412,22.4,40,8.1,21.4,7.7,1.158,0.05,1100,1,80.4,60
23/12/15,10:00 PM,26.3,28.2,26.3,82,23,0,N,0,6.4,NNE,26.3,28.7,28.7,---,744.7,0,0,0,0,0,---,---,---,0,0.331,22.2,41,8.3,21.2,7.87,1.1586,0.03,1059,1,77.4,60
23/12/15,11:00 PM,28,28,25.7,73,22.7,1.6,N,1.61,20.9,NW,28,31.1,31.1,---,744.1,0,0,0,0,0,---,---,---,0,0.403,22.1,42,8.5,21,8.02,1.1581,0.03,1045,1,76.4,60
24/12/15,12:00 AM,26.3,28.3,26.3,81,22.8,4.8,NNW,4.83,24.1,WNW,26.3,28.6,28.6,---,743.8,0,0,0,0,0,---,---,---,0,0.331,22,43,8.8,21,8.19,1.1576,0.05,1090,1,79.7,60
24/12/15,1:00 AM,24.7,26.3,24.7,88,22.6,1.6,WSW,1.61,9.7,NNW,24.7,26.7,26.7,---,743.7,0,0,0,0,0,---,---,---,0,0.266,22,43,8.8,21,8.19,1.1575,0.03,1097,1,80.2,60
24/12/15,2:00 AM,24.3,24.7,24.2,90,22.5,0,WNW,0,6.4,SE,24.3,26.2,26.2,---,743.5,0,0,0,0,0,---,---,---,0,0.248,21.8,44,9,20.8,8.32,1.1577,0,1120,1,81.9,60
24/12/15,3:00 AM,25.6,25.6,24.3,82,22.3,1.6,NNW,1.61,8,NW,25.6,27.6,27.6,---,743.4,0,0,0,0,0,---,---,---,0,0.301,21.8,44,9,20.7,8.33,1.1577,0.03,1127,1,82.4,60
24/12/15,4:00 AM,23.7,25.5,23.7,91,22.2,0,NNW,0,3.2,NNW,23.7,25.5,25.5,---,743.4,0,0,0,0,0,---,---,---,0,0.225,21.6,45,9.2,20.6,8.45,1.1582,0.03,1164,1,85.1,60
24/12/15,5:00 AM,23.3,23.7,23.3,92,21.9,0,SW,0,6.4,SW,23.3,24.7,24.7,---,743.6,0,0,0,0,0,---,---,---,0,0.206,21.5,44,8.7,20.3,8.34,1.1594,0,1175,1,85.9,60
24/12/15,6:00 AM,23.9,23.9,22.9,90,22.1,0,SW,0,6.4,NNE,23.9,25.8,25.8,---,743.8,0,0,0,0,0,---,---,---,0,0.231,21.6,44,8.8,20.5,8.33,1.1592,0,1140,1,83.3,60
24/12/15,7:00 AM,24.7,24.7,23.7,88,22.6,0,W,0,6.4,W,24.7,26.7,26.7,---,744.6,0,0,31,2.67,107,---,---,---,0,0.266,21.7,45,9.2,20.6,8.45,1.1599,0.03,1158,1,84.6,60
24/12/15,8:00 AM,29.3,29.3,24.7,71,23.5,1.6,WNW,1.61,24.1,W,29.3,33.8,33.8,---,744.9,0,0,166,14.28,343,---,---,---,0,0.458,21.5,45,9.1,20.4,8.45,1.1612,0.13,1107,1,80.9,60
24/12/15,9:00 AM,30.7,31.1,29.4,65,23.3,9.7,NNW,9.66,29,NNE,30.7,35.4,35.4,---,745.1,0,0,460,39.57,547,---,---,---,0,0.514,21.9,45,9.4,20.9,8.45,1.1597,0.33,1094,1,80,60
24/12/15,10:00 AM,31.2,31.2,30.3,63,23.3,11.3,N,11.27,32.2,N,31.2,35.7,35.7,---,745.3,0,0,633,54.45,694,---,---,---,0,0.535,22.5,45,10,21.8,8.45,1.1571,0.48,1104,1,80.7,60
24/12/15,11:00 AM,32,32,31.2,62,23.8,11.3,NNW,11.27,27.4,N,32,37.7,37.7,---,745,0,0,749,64.42,789,---,---,---,0,0.569,23,45,10.4,22.6,8.45,1.1542,0.58,1140,1,83.3,60
24/12/15,12:00 PM,32.4,32.4,31.9,60,23.7,11.3,N,11.27,32.2,N,32.4,38.2,38.2,---,744.3,0,0,804,69.15,816,---,---,---,0,0.588,23.2,42,9.5,22.7,7.98,1.1533,0.63,1152,1,84.2,60
24/12/15,1:00 PM,32.6,33.1,32.5,60,23.8,11.3,N,11.27,30.6,NE,32.6,38.5,38.5,---,743.7,0,0,716,61.58,807,---,---,---,0,0.593,23.7,43,10.3,23.3,8.07,1.1495,0.58,1173,1,85.7,60
24/12/15,2:00 PM,32.6,32.6,32.2,58,23.2,11.3,NNW,11.27,30.6,NNW,32.6,37.9,37.9,---,742.9,0,0,699,60.12,754,---,---,---,0,0.593,23.9,43,10.6,23.7,8.05,1.1471,0.56,1137,1,83.1,60
24/12/15,3:00 PM,32.2,32.6,32.2,59,23.2,9.7,NNW,9.66,29,WNW,32.2,37.4,37.4,---,742.7,0,0,547,47.05,635,---,---,---,0,0.579,24.2,44,11.1,23.9,8.24,1.1453,0.46,1174,1,85.8,60
24/12/15,4:00 PM,31.3,32.2,31.3,62,23.2,9.7,N,9.66,25.7,N,31.3,35.9,35.9,---,742.6,0,0,300,25.8,454,---,---,---,0,0.542,23.9,40,9.5,23.4,7.65,1.1478,0.28,1158,1,84.6,60
